key_id, contract_id       , commercial_product_id, commercial_subproduct_id, contract_register_date, account_status_type, account_status_type_desc, blocking_type, blocking_type_desc, account_freeze_type, contract_status_date, contract_status_type, contract_status_type_desc, card_bin_number, card_bin_subtype_type, contract_end_date, participant_type, participation_order_number, card_status_type, card_status_date, last_four_pan_id, origin_flag, customer_id, personal_id    , personal_type, personal_verif_digit_type, customer_name                                                 , personal_type_desc  , off_loaded_porfolio_date, portfolio_buyer_company_id, buyer_name                        , off_loaded_portfolio_flag, written_off_date, written_off_flag, default_days_number, default_date, default_flag, restructured_flag, date_consult_risk_ctral, flag_consult_risk_ctral, product_desc               , audit_date             , default_status_pay, adelanto_nomina_flag, seizure_contract_id, court_order_id, court_order_entry_date, seizure_issuing_court_name                             , seizure_pay_date, seizure_flag, seizure_off_flag, default_end_date, written_off_end_date, customer_mail                    , seizure_off_date, seizure_off_desc
047511, 001300475000551148,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          518761, KS                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    00016166, 000000000347806,             1,                         0, ARMANDO DIMATE DIAZ                                           , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , adiaz806@outlook.com             ,                 , 
710779, 001317105003077907,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          450407, VD                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    06467380, 000000000351343,             1,                         0, JOSE ERNESTO LOPEZ                                            , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , jose.lopez343@hotmail.com        ,                 , 
241707, 001302415000470772,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          553643, 61                   , 2025-02-17       ,                 ,                           ,                 ,                 ,                 , TDC        ,    08241415, 000000000355642,             2,                         0, MAURO ANDRES TROSSERO                                         , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , mtrossero642@live.com            ,                 , 
418896, 001304185001089669,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          548115, 72                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    10182988, 000000000360542,             2,                         0, ENRIQUE ANDRES MORATA SILVA                                   , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , enrique.silva542@bbva.com.co     ,                 , 
047781, 001300475000578182,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          450407, HW                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    06635925, 000000000365826,             2,                         0, CARLOS OMAR ROJAS SANCHEZ                                     , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , carloss826@hotmail.com           ,                 , 
158372, 001301585017737240,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          492489, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    07221500, 000000000370672,             2,                         0, BENJAMIN CASTRO CUESTA                                        , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , bcuesta672@gmail.com             ,                 , 
317621, 001303175000862118,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          450407, HW                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    08678916, 000000000374752,             2,                         0, SANDRA LUZ PARADA PALOMINO                                    , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , sandra.palomino752@hotmail.com   ,                 , 
334410, 001303345000541067,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          492489, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    07226649, 000000000375166,             2,                         0, RAMON OSCAR QUINTERO                                          , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , ramon.o.quintero166@icloud.com   ,                 , 
158799, 001301585017079981,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          492489, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    10345466, 000000000381408,             2,                         0, GABRIELA ZORE RANOWSKY GONZALEZ                               , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , gabriela.z.gonzalez408@yahoo.com ,                 , 
094099, 001300945002009923,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          450408, IY                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    02250330, 000000000385715,             1,                         0, FLAMINIO HUERFANO PINEROS                                     , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , flaminio_pineros715@live.com     ,                 , 
518927, 001305185000892708,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          404280, N1                   , 2022-11-10       ,                 ,                           ,                 ,                 ,                 , TDC        ,    09284397, 000000000387042,             2,                         0, ANGEL FERNANDEZ MANSILLA                                      , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , angelm042@icloud.com             ,                 , 
619623, 001306195000062383,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          492489, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    08746837, 000000000387189,             2,                         0, SEBASTIAN ANGEL DECOUD                                        , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , sebastian.a.decoud189@hotmail.com,                 , 
781774, 001307815000077482,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          492489, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    07311556, 000000000388018,             2,                         0, CLAUDIO NORBERTO PALACIOS                                     , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , claudio_palacios018@outlook.com  ,                 , 
158464, 001301585016846497,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          492489, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    07527285, 000000000389372,             2,                         0, JORGE ALBERTO FLORES                                          , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , jorge_flores372@protonmail.com   ,                 , 
158480, 001301585016848071,                      ,                         , 0001-01-01            ,                    ,                         ,              ,                   ,                    ,                     ,                     ,                          ,          492489, IR                   ,                  ,                 ,                           ,                 ,                 ,                 , TDC        ,    07527285, 000000000389372,             2,                         0, JORGE ALBERTO FLORES                                          , Cedula Extranjeria  ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 22:13:07.533, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , jorge_flores372@protonmail.com   ,                 , 
001723, 001305580100001723,                    01,                     0001, 1957-11-15            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00168585, 000000008222303,             1,                         0, OVIDIO MEDINA                                                 , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , ovidio.medina303@outlook.com     ,                 , 
456684, 001305580100456684,                    01,                     0001, 1958-02-21            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00456821, 000000006548760,             1,                         0, PEPITO PEREZ                                                  , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  ,                            , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 ,             ,                 ,                 ,                     ,                                  ,                 , 
212536, 001306400100212536,                    01,                     0001, 1918-10-31            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    01214447, 000000004442917,             1,                         0, HECTOR HELI GIRALDO MONTES                                    , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , hector_montes917@yahoo.com       ,                 , 
105840, 001301340100105840,                    01,                     0001, 1956-01-01            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00075507, 000000003249034,             1,                         0, CARLOS EDUARDO HUERTAS CASTANEDA                              , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , ccastaneda034@bbva.com.co        ,                 , 
013105, 001309400200013105,                    02,                     0002, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00111964, 000000005091425,             1,                         0, PEDRO EMILIO SANTANA CONTRERAS                                , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 020002                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , pedro.contreras425@protonmail.com,                 , 
163003, 001300520100163003,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00173575, 000000008386712,             1,                         0, JESUS ANTONIO LOPERA LOPERA                                   , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , jesus.a.lopera712@outlook.com    ,                 , 
098623, 001301340100098623,                    01,                     0001, 1956-01-01            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    01837593, 000000010099396,             1,                         0, SILVIO RAMIREZ CARDENAS                                       , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , silvioc396@hotmail.com           ,                 , 
069772, 001301340100069772,                    01,                     0001, 1956-01-01            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    01837581, 000000017132404,             1,                         0, LUIS RODRIGUEZ OSORIO                                         , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , luis.osorio404@hotmail.com       ,                 , 
106160, 001301340100106160,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , N                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00340450, 000000019192702,             1,                         0, PEDRO JESUS SANDOVAL ORTIZ                                    , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , portiz702@icloud.com             ,                 , 
039395, 001300920100039395,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00535465, 000000032667108,             1,                         0, CARMEN CECILIA DIAZ GRANADOS TORRES                           , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , carmen.c.torres108@outlook.com   ,                 , 
105097, 001301340100105097,                    01,                     0001, 1956-01-01            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    01837601, 000000071240001,             1,                         0, JOEL ZULUAGA BOTERO                                           , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , joelb001@icloud.com              ,                 , 
066541, 001309400100066541,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00779290, 000000077030466,             1,                         0, JAIME BERKELEY GAMEZ                                          , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , jaimeg466@icloud.com             ,                 , 
162829, 001301970100162829,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , N                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00857192, 000000091258524,             1,                         0, JUAN PABLO CABANZO LOPEZ                                      , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , jlopez524@outlook.com            ,                 , 
270747, 001301970100270747,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00859704, 000000091340158,             1,                         0, RAIMUNDO DUARTE DIAZ                                          , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , rdiaz158@hotmail.com             ,                 , 
057429, 001300520100057429,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00886493, 000000800021137,             3,                         2, AGRICOLA SARA PALMA S A                                       , Nit Persona Juridica,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , aa137@protonmail.com             ,                 , 
104165, 001301340100104165,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , N                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00925960, 000000800231346,             3,                         6, SISTEMATICA RODRIGUE Z ARIAS Y CI  S EN C .                   , Nit Persona Juridica,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , sistematica346@hotmail.com       ,                 , 
032935, 001309380100032935,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00995431, 000000892399999,             3,                         1, DEPARTAMENTO DEL CES AR                                       , Nit Persona Juridica,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , dar999@protonmail.com            ,                 , 
142320, 001309380100142320,                    01,                     0001, 1956-01-01            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , S                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00995431, 000000892399999,             3,                         1, DEPARTAMENTO DEL CES AR                                       , Nit Persona Juridica,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , dar999@protonmail.com            ,                 , 
025272, 001309250200025272,                    02,                     0002, 1956-01-01            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    01840562, 000007979163797,             1,                         0, CEDULA SIN NOMBRE                                             , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 020002                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     ,                                  ,                 , 
149994, 001308390100149994,                    01,                     0001, 1956-01-01            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , T                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    01837920, 002222222222200,             1,                         0, CLIENTES CONTROL CUENTAS                                      , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     ,                                  ,                 , 
666665, 001300870100666665,                    01,                     0001, 1956-01-01            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    01837641, 006666666666600,             1,                         0, EMBARGADAS CUENTAS                                            , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     ,                                  ,                 , 
005578, 001301260100005578,                    01,                     0001, 1956-03-10            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , N                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00064002, 000000002867164,             1,                         0, LUIS EDUARDO FLOREZ HERNANDEZ                                 , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , luis_hernandez164@hotmail.com    ,                 , 
023361, 001307240100023361,                    01,                     0001, 1956-04-27            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00679422, 000000051611295,             1,                         0, GLORIA INES BARBOSA DE MORALES                                , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , gloria.i.morales295@gmail.com    ,                 , 
141959, 001309380100141959,                    01,                     0001, 1956-06-22            , C                  , CANCELADA               , 0            , SIN BLOQUEO       , N                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00956680, 000000860025610,             3,                         1, FONDO DE EMPLEADOS D E INSTITUCIONES COLO MBIANAS AGROPECUARIA, Nit Persona Juridica,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , fondo.d.agropecuaria610@gmail.com,                 , 
000022, 001305580100000022,                    01,                     0001, 1958-02-21            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00152671, 000000007133014,             1,                         0, ISMAEL GUZMAN BEJARANO                                        , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , ismaelb014@bbva.com.co           ,                 , 
185685, 001301260100185685,                    01,                     0001, 1958-10-13            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , T                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00371942, 000000020199048,             1,                         0, HILDA LINARES DE HERNANDEZ                                    , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , hildah048@outlook.com            ,                 , 
000532, 001301970100000532,                    01,                     0001, 1959-08-09            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00120544, 000000005538613,             1,                         0, JORGE ARTURO MARTINEZ REYES                                   , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , jorge_reyes613@icloud.com        ,                 , 
040028, 001303500100040028,                    01,                     0001, 1959-10-10            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00528705, 000000032418511,             1,                         0, MARIA VICTORIA GONZALEZ DE OSPINA                             , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               , EMB16960501        , OF-2023-274000, 2023-03-01            , Juzgado 18 Civil Municipal de Cartagena                ,                 , true        , false           ,                 ,                     , maria_ospina511@protonmail.com   ,                 , 
192728, 001302530100192728,                    01,                     0001, 1960-01-01            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00029998, 000000000964129,             1,                         0, ASTREBERTO JULIO BLANCO                                       , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               , EMB55694627        , OF-2025-932068, 2025-01-15            , Juzgado 06 de Ejecución de Penas y Medidas de Seguridad, 2026-01-15      , true        , true            ,                 ,                     , astreberto_blanco129@hotmail.com , 2026-01-15      , Levantamiento de embargo sobre Cuenta de Ahorros. Pago efectuado el 2026-01-15. Oficio OF-2025-932068 emitido por Juzgado 06 de Ejecución de Penas y Medidas de Seguridad. Contrato de embargo: EMB55694627.
024997, 001307240100024997,                    01,                     0001, 1960-01-01            , A                  , ACTIVA                  , 0            , SIN BLOQUEO       , T                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00065638, 000000002895400,             1,                         0, JESUS ANTONIO GARZON FANDINO                                  , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , jesus.fandino400@outlook.com     ,                 , 
189906, 001302530100189906,                    01,                     0001, 1960-01-01            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  ,                     ,                     ,                          ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    00075473, 000000003247652,             1,                         0, FABIO VILLALBA ESPITIA                                        , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 010001                     , 2026-05-22 21:57:14.523, false             , false               , EMB93677709        , OF-2024-937810, 2024-10-25            , Juzgado 12 Civil del Circuito de Medellín              ,                 , true        , false           ,                 ,                     , fabioe652@outlook.com            ,                 , 
